debugJ8H2G7:debugCB8XG4,12,1546910614499,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 1253, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugJ8H2G7:debugCB8XG4,13,1546910615763,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 1263, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugJ8H2G7:debugCB8XG4,14,1546910616531,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 767, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugJ8H2G7:debugCB8XG4,15,1546910658822,{}
debugJ8H2G7:debugCB8XG4,16,1546910658824,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debugJ8H2G7:debugCB8XG4,17,1546910661022,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,18,1546910661453,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,19,1546910661605,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,20,1546910661853,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,21,1546910662020,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,22,1546910662149,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,23,1546910662277,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,24,1546910662428,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,25,1546910662573,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,26,1546910662837,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,27,1546910663013,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,28,1546910663309,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,29,1546910663485,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugJ8H2G7:debugCB8XG4,30,1546910676936,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugJ8H2G7:debugCB8XG4,31,1546910677591,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 653, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugJ8H2G7:debugCB8XG4,32,1546910694772,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 17179, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugJ8H2G7:debugCB8XG4,33,1546910696964,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 2190, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugJ8H2G7:debugCB8XG4,34,1546910697900,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 935, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugJ8H2G7:debugCB8XG4,35,1546910739987,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugJ8H2G7:debugCB8XG4,36,1546910740856,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 867, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugJ8H2G7:debugCB8XG4,37,1546910742254,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1396, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugJ8H2G7:debugCB8XG4,38,1546910742766,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 510, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugJ8H2G7:debugCB8XG4,39,1546910743782,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 1014, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug0LHBU5:debugLV39QB,0,1547141184413,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debug0LHBU5:debugLV39QB,1,1547141187417,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 2999, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debug0LHBU5:debugLV39QB,2,1547141190676,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 3257, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debug0LHBU5:debugLV39QB,3,1547141191876,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 1198, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debug0LHBU5:debugLV39QB,4,1547141193893,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 2015, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debug0LHBU5:debugLV39QB,5,1547141221542,[]
debug0LHBU5:debugLV39QB,6,1547141221542,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debug0LHBU5:debugLV39QB,7,1547141224325,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debug0LHBU5:debugLV39QB,8,1547141803381,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debug0LHBU5:debugLV39QB,9,1547141805983,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2597, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debug0LHBU5:debugLV39QB,10,1547141809373,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 3388, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debug0LHBU5:debugLV39QB,11,1547141810676,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 1302, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debug0LHBU5:debugLV39QB,12,1547141811805,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 1128, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debug0LHBU5:debugLV39QB,13,1547141890719,[]
debug0LHBU5:debugLV39QB,14,1547141890719,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debug0LHBU5:debugLV39QB,15,1547141893966,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debug0LHBU5:debugLV39QB,16,1547141895722,"{""phase"": ""postquestionnaire"", ""status"": ""begin""}"
debug0LHBU5:debugLV39QB,17,1547142237170,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debug0LHBU5:debugLV39QB,18,1547142237697,"{""phase"": ""postquestionnaire"", ""status"": ""submit""}"
debugMEDSAV:debugTARJZI,0,1547147164495,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugMEDSAV:debugTARJZI,1,1547147166548,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 2048, ""action"": ""NextPage"", ""template"": ""instructions/instruct-1.html""}"
debugMEDSAV:debugTARJZI,2,1547147168264,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 1, ""viewTime"": 1712, ""action"": ""NextPage"", ""template"": ""instructions/instruct-2.html""}"
debugMEDSAV:debugTARJZI,3,1547147169146,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 2, ""viewTime"": 879, ""action"": ""NextPage"", ""template"": ""instructions/instruct-3.html""}"
debugMEDSAV:debugTARJZI,4,1547147169938,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 3, ""viewTime"": 791, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugBX688M:debugFKV0PH,0,1547702318491,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-1.html"", ""instructions/instruct-2.html"", ""instructions/instruct-3.html"", ""instructions/instruct-ready.html""]}"
debugBX688M:debugFKV0PH,1,1547702321964,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 3469, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugBX688M:debugFKV0PH,2,1547702329979,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 8013, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugBX688M:debugFKV0PH,3,1547702331809,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 1829, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugBX688M:debugFKV0PH,4,1547702332959,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1148, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugBX688M:debugFKV0PH,5,1547702343274,[]
